Descriptions,Specifications,Cartype,original_price,original_price,original_price,Discounts
2012 Maruti Swift,"75,456 km1st OwnerPetrol",VXI Manual,"₹478,699","₹478,700","₹478,701",
2011 Hyundai i10,"81,717 km2nd OwnerPetrol",SPORTZ 1.2 KAPPA2 Manual,"₹296,199","₹296,200","₹296,201",
2018 Maruti Vitara Brezza,"26,671 km1st OwnerDiesel",ZDI PLUS Manual,"₹966,399","₹966,400","₹966,401",
2016 Maruti Baleno,"17,406 km1st OwnerPetrol",ZETA 1.2 K12 Manual,"₹708,999","₹708,1000","₹708,1001",
2010 Hyundai i20,"91,131 km2nd OwnerPetrol",SPORTZ 1.2 O Manual,"₹357,799","₹357,800","₹357,801",
2014 Maruti Ritz,"108,280 km1st OwnerPetrol",VXI BS IV Manual,"₹394,399","₹394,400","₹394,401",
2016 Hyundai Elite i20,"38,686 km2nd OwnerPetrol",ASTA 1.2 (O) Manual,"₹637,499","₹637,500","₹637,501",
2016 Maruti Celerio,"3,171 km1st OwnerPetrol",VXI Manual,"₹497,699","₹497,700","₹497,701",
2017 Hyundai Verna,"29,635 km1st OwnerPetrol",1.6 SX VTVT AT (O) Automatic,"₹1,044,699","₹1,044,700","₹1,044,701",
2017 Honda City,"47,252 km1st OwnerPetrol",V MT PETROL Manual,"₹830,099","₹830,100","₹830,101",
2020 Maruti Ciaz,"21,249 km1st OwnerPetrol",DELTA 1.5 SHVS VVT MT Manual,"₹912,699","₹912,700","₹912,701",
2018 Toyota YARIS,"16,240 km1st OwnerPetrol",V MT Manual,"₹904,699","₹904,700","₹904,701",
2019 Ford FREESTYLE,"19,402 km1st OwnerDiesel",TITANIUM 1.5 TDCI Manual,"₹736,099","₹736,100","₹736,101",
2018 Maruti Ciaz,"15,032 km1st OwnerPetrol",DELTA 1.5 SHVS VVT AT Automatic,"₹961,299","₹961,300","₹961,301",
2017 Ford New Figo,"16,215 km1st OwnerPetrol",1.2 TITANIUM Manual,"₹554,299","₹554,300","₹554,301",
2020 Hyundai VENUE,"7,415 km1st OwnerPetrol",S MT 1.2 KAPPA Manual,"₹867,699","₹867,700","₹867,701",
2019 Maruti Vitara Brezza,"13,455 km1st OwnerDiesel",VDI Manual,"₹960,299","₹960,300","₹960,301",
2018 Ford Ecosport,"11,632 km1st OwnerPetrol",1.5 TITANIUM TI VCT AT Automatic,"₹1,030,599","₹1,030,600","₹1,030,601",
2009 Hyundai i10,"58,491 km2nd OwnerPetrol",MAGNA 1.2 AT Automatic,"₹294,399","₹294,400","₹294,401",
2013 Maruti Swift Dzire,"34,022 km1st OwnerPetrol",VXI 1.2 BS IV Manual,"₹488,799","₹488,800","₹488,801",
2015 Maruti Swift,"42,729 km2nd OwnerDiesel",VDI ABS Manual,"₹622,499","₹622,500","₹622,501",
2013 Hyundai i20,"76,298 km2nd OwnerPetrol",SPORTZ 1.4 AT VTVT Manual,"₹505,899","₹505,900","₹505,901",
2012 Hyundai i20,"57,484 km1st OwnerPetrol",SPORTZ 1.2 VTVT Manual,"₹497,599","₹497,600","₹497,601",
2014 Maruti Swift,"61,475 km1st OwnerPetrol",VXI Manual,"₹471,999","₹471,1000","₹471,1001",
2011 Hyundai Santro Xing,"47,436 km1st OwnerPetrol",GL PLUS Manual,"₹320,499","₹320,500","₹320,501",
2013 Maruti Swift,"39,197 km1st OwnerPetrol",VXI Manual,"₹527,699","₹527,700","₹527,701",
2013 Honda Brio,"52,861 km1st OwnerPetrol",1.2 VX MT I VTEC Manual,"₹408,699","₹408,700","₹408,701",
2015 Hyundai Grand i10,"50,999 km1st OwnerPetrol",SPORTZ 1.2 KAPPA VTVT Manual,"₹487,499","₹487,500","₹487,501",
2016 Hyundai Grand i10,"30,243 km2nd OwnerPetrol",ASTA 1.2 (O) VTVT Manual,"₹574,499","₹574,500","₹574,501",
2014 Hyundai Eon,"50,609 km1st OwnerPetrol",MAGNA PLUS Manual,"₹348,999","₹348,1000","₹348,1001",
2018 Maruti Wagon R 1.0,"6,781 km1st OwnerPetrol",VXI Manual,"₹510,199","₹510,200","₹510,201",
2016 Hyundai Grand i10,"23,568 km1st OwnerPetrol",ASTA 1.2 (O) VTVT Manual,"₹605,099","₹605,100","₹605,101",
2016 Hyundai Grand i10,120 km1st OwnerPetrol,SPORTS 1.2 VTVT Manual,"₹539,499","₹539,500","₹539,501",
2016 Maruti Eeco,"22,828 km1st OwnerPetrol",5 STR Manual,"₹392,599","₹392,600","₹392,601",
2011 Hyundai i10,"53,655 km1st OwnerPetrol",SPORTZ 1.2 KAPPA2 Manual,"₹388,699","₹388,700","₹388,701",
2013 Maruti Alto K10,"39,062 km2nd OwnerPetrol",VXI Manual,"₹270,399","₹270,400","₹270,401",
2011 Maruti Ritz,"33,079 km1st OwnerPetrol",ZXI Manual,"₹431,999","₹431,1000","₹431,1001",
2019 Maruti Eeco,"24,484 km1st OwnerPetrol",5 STR WITH AC PLUSHTR Manual,"₹512,999","₹512,1000","₹512,1001",
2019 Maruti Eeco,"24,158 km1st OwnerPetrol",5 STR WITH AC PLUSHTR Manual,"₹498,499","₹498,500","₹498,501",
2015 Maruti Wagon R 1.0,"21,512 km1st OwnerPetrol",VXI Manual,"₹452,899","₹452,900","₹452,901",
2018 Maruti Eeco,"17,010 km1st OwnerPetrol",5 STR WITH AC PLUSHTR Manual,"₹431,199","₹431,200","₹431,201",
2008 Maruti Zen Estilo,"60,927 km1st OwnerPetrol",VXI Manual,"₹266,599","₹266,600","₹266,601",
2016 Maruti Alto 800,"25,517 km2nd OwnerPetrol",VXI Manual,"₹383,599","₹383,600","₹383,601",
2017 Maruti Alto 800,"17,674 km1st OwnerPetrol",LXI Manual,"₹370,299","₹370,300","₹370,301",
2016 Maruti Alto K10,"17,015 km1st OwnerPetrol",VXI (O) AMT Manual,"₹464,399","₹464,400","₹464,401",
2016 Mahindra Kuv100,"22,163 km1st OwnerPetrol",K6 6 STR Manual,"₹461,999","₹461,1000","₹461,1001",
2017 Maruti IGNIS,"48,370 km1st OwnerPetrol",SIGMA 1.2 K12 Manual,"₹489,099","₹489,100","₹489,101",
2019 Hyundai VENUE,"11,220 km1st OwnerPetrol",S MT 1.2 KAPPA Manual,"₹758,099","₹758,100","₹758,101",
2016 Datsun Redi Go,"13,838 km1st OwnerPetrol",SPORT Manual,"₹294,999","₹294,1000","₹294,1001",
2012 Maruti Alto K10,"36,754 km1st OwnerPetrol",VXI Manual,"₹286,499","₹286,500","₹286,501",
2018 Ford FREESTYLE,"6,000 km1st OwnerPetrol",TITANIUM 1.2 TI-VCT MT Manual,"₹654,999","₹654,1000","₹654,1001",
2019 KIA SELTOS,"21,242 km1st OwnerPetrol",GTX+ 1.4 MT Manual,"₹1,483,599","₹1,483,600","₹1,483,601",
2017 Honda City,"15,439 km1st OwnerPetrol",V MT PETROL Manual,"₹851,199","₹851,200","₹851,201",
2011 Hyundai i20,"66,702 km5th OwnerPetrol",SPORTZ 1.2 O Manual,"₹316,099","₹316,100","₹316,101",
2020 Hyundai VENUE,"2,138 km1st OwnerPetrol",S MT 1.2 KAPPA Manual,"₹898,499","₹898,500","₹898,501",
2017 Ford New Figo,"43,589 km1st OwnerDiesel",1.5 TITANIUM SPORTS EDITION Manual,"₹551,199","₹551,200","₹551,201"," ₹5,000 OFF"
2014 Hyundai Grand i10,"80,080 km1st OwnerPetrol",ASTA 1.2 AT VTVT Automatic,"₹477,199","₹477,200","₹477,201",
2020 Ford FREESTYLE,"2,876 km1st OwnerPetrol",TITANIUM 1.2 TI-VCT Manual,"₹651,899","₹651,900","₹651,901"," ₹5,000 OFF"
2011 Maruti Alto K10,"69,882 km1st OwnerPetrol",VXI Manual,"₹237,799","₹237,800","₹237,801",
2019 Maruti Swift,"34,255 km1st OwnerPetrol",ZXI Manual,"₹711,899","₹711,900","₹711,901",
2011 Hyundai i20,"90,672 km3rd OwnerPetrol",ASTA 1.4 AT VTVT Automatic,"₹395,599","₹395,600","₹395,601",
2018 Renault Kwid,"19,422 km2nd OwnerPetrol",CLIMBER 1.0 AT ,"₹393,099","₹393,100","₹393,101",
2018 Hyundai Grand i10,"22,196 km1st OwnerPetrol",1.2 SPORTS(O) Dual Tone ,"₹608,499","₹608,500","₹608,501",
2010 Maruti Ritz,"142,988 km1st OwnerPetrol",VXI ABS Manual,"₹332,799","₹332,800","₹332,801",
2016 Maruti Baleno,"38,533 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹669,499","₹669,500","₹669,501",
2009 Toyota Innova,"204,940 km2nd OwnerDiesel",2.5 V 8 STR Manual,"₹764,199","₹764,200","₹764,201",
2016 Volkswagen Vento,"56,791 km1st OwnerPetrol",HIGHLINE 1.2 TSI AT Manual,"₹793,899","₹793,900","₹793,901",
2017 Volkswagen Ameo,"27,642 km1st OwnerPetrol",COMFORTLINE 1.2 Manual,"₹559,999","₹559,1000","₹559,1001",
2011 Volkswagen Polo,"38,597 km2nd OwnerPetrol",COMFORTLINE 1.2L PETROL Manual,"₹420,299","₹420,300","₹420,301",
2015 Hyundai Elite i20,"20,534 km1st OwnerPetrol",SPORTZ (O) 1.2 Manual,"₹649,799","₹649,800","₹649,801",
2012 Ford Figo,"26,224 km1st OwnerPetrol",1.2 TITANIUM DURATEC Manual,"₹395,699","₹395,700","₹395,701",
2018 Toyota YARIS,"58,923 km1st OwnerPetrol",V CVT Manual,"₹898,199","₹898,200","₹898,201",
2017 Tata Tiago,"65,085 km1st OwnerPetrol",XZ 1.2 REVOTRON Manual,"₹541,199","₹541,200","₹541,201",
2018 Hyundai Tucson New,"73,609 km2nd OwnerDiesel",2WD AT GLS DIESEL Automatic,"₹1,712,099","₹1,712,100","₹1,712,101",
2018 Toyota YARIS,"23,165 km1st OwnerPetrol",VX CVT Manual,"₹981,199","₹981,200","₹981,201",
2018 Volkswagen Ameo,"14,079 km2nd OwnerPetrol",HIGHLINE PLUS 1.0 Manual,"₹650,199","₹650,200","₹650,201",
2017 Maruti IGNIS,"34,310 km1st OwnerPetrol",DELTA 1.2 K12 AMT Automatic,"₹606,499","₹606,500","₹606,501",
2019 Volkswagen Polo,"18,911 km1st OwnerPetrol",Trendline 1.0 L Petrol Manual,"₹636,399","₹636,400","₹636,401",
2017 Maruti IGNIS,"102,631 km1st OwnerPetrol",ALPHA 1.2 K12 DUAL TONE ,"₹514,499","₹514,500","₹514,501",
2013 Toyota Corolla Altis,"108,542 km1st OwnerPetrol",GL Manual,"₹603,299","₹603,300","₹603,301",
2012 Maruti Alto 800,"67,943 km2nd OwnerPetrol",LXI Manual,"₹274,199","₹274,200","₹274,201",
2014 Hyundai Grand i10,"28,501 km2nd OwnerPetrol",SPORTZ 1.2 KAPPA VTVT Manual,"₹481,099","₹481,100","₹481,101",
2018 Renault Duster,"89,441 km1st OwnerDiesel",RXZ DIESEL 110 Manual,"₹825,199","₹825,200","₹825,201",
2020 Volkswagen Vento,"8,464 km1st OwnerPetrol",HIGHLINE PLUS 1.0 TSI AT Automatic,"₹1,328,499","₹1,328,500","₹1,328,501",
2019 Hyundai VENUE,"3,054 km1st OwnerDiesel",1.4 CRDI S MT Manual,"₹1,011,499","₹1,011,500","₹1,011,501",
2019 Maruti Swift,"30,695 km1st OwnerPetrol",ZXI Manual,"₹711,999","₹711,1000","₹711,1001",
2020 Maruti Swift,"8,493 km1st OwnerPetrol",ZXI AMT Automatic,"₹794,099","₹794,100","₹794,101",
2014 Hyundai Grand i10,"31,454 km4th OwnerPetrol",SPORTS 1.2 VTVT Manual,"₹428,999","₹428,1000","₹428,1001",
2017 Maruti OMNI E,"28,700 km2nd OwnerPetrol",8 STR ,"₹328,999","₹328,1000","₹328,1001",
2013 Maruti Alto 800,"48,349 km1st OwnerPetrol",LXI Manual,"₹304,399","₹304,400","₹304,401",
2015 Ford Ecosport,"148,890 km1st OwnerPetrol",1.0 ECOBOOST TITANIUM Manual,"₹569,799","₹569,800","₹569,801",
2020 Maruti S PRESSO,"4,983 km1st OwnerPetrol",VXI PLUS Manual,"₹536,199","₹536,200","₹536,201",
2014 Hyundai i20,"23,178 km1st OwnerPetrol",SPORTZ 1.2 VTVT Manual,"₹556,299","₹556,300","₹556,301",
2014 Tata Nano,"31,769 km1st OwnerPetrol",XT TWIST Manual,"₹190,399","₹190,400","₹190,401",
2012 Maruti Swift,"51,412 km1st OwnerPetrol",VXI Manual,"₹500,499","₹500,500","₹500,501",
2011 Maruti Swift,"53,055 km2nd OwnerPetrol",LXI Manual,"₹409,699","₹409,700","₹409,701",
2017 Renault Kwid,"30,108 km1st OwnerPetrol",CLIMBER 1.0 AT Manual,"₹468,099","₹468,100","₹468,101",
2014 Maruti Swift,"24,892 km1st OwnerPetrol",VXI Manual,"₹526,199","₹526,200","₹526,201",
2014 Hyundai Santro Xing,"46,178 km1st OwnerPetrol",GLS Manual,"₹342,499","₹342,500","₹342,501",
2014 Maruti Swift,"106,440 km1st OwnerPetrol",VXI Manual,"₹448,999","₹448,1000","₹448,1001",
2015 Honda Brio,"4,392 km1st OwnerPetrol",1.2 S MT I VTEC Manual,"₹486,399","₹486,400","₹486,401",
2015 Hyundai Grand i10,"77,105 km1st OwnerDiesel",ASTA 1.1 (O) CRDI Manual,"₹530,499","₹530,500","₹530,501",
2018 Renault Kwid,"4,262 km1st OwnerPetrol",RXT 1.0 EASY-R  AT Manual,"₹515,999","₹515,1000","₹515,1001",
2015 Hyundai Grand i10,"102,124 km2nd OwnerPetrol",ASTA AT 1.2 KAPPA VTVT Manual,"₹466,299","₹466,300","₹466,301",
2013 Hyundai i20,"41,105 km1st OwnerPetrol",MAGNA O 1.2 Manual,"₹478,599","₹478,600","₹478,601",
2015 Honda Brio,"42,415 km2nd OwnerPetrol",1.2 S MT I VTEC Manual,"₹451,199","₹451,200","₹451,201",
2014 Maruti Wagon R 1.0,"46,679 km2nd OwnerPetrol",VXI Manual,"₹342,099","₹342,100","₹342,101",
2015 Hyundai Grand i10,"59,212 km2nd OwnerPetrol",SPORTS 1.2 VTVT Manual,"₹456,399","₹456,400","₹456,401",
2014 Hyundai Eon,"36,141 km2nd OwnerPetrol",SPORTZ Manual,"₹357,799","₹357,800","₹357,801",
2014 Hyundai Eon,"30,490 km1st OwnerPetrol",MAGNA PLUS Manual,"₹323,299","₹323,300","₹323,301",
2014 Maruti Alto K10,"116,043 km1st OwnerPetrol",VXI Manual,"₹294,399","₹294,400","₹294,401",
2017 Maruti Celerio,"61,018 km1st OwnerPetrol",VXI AMT Automatic,"₹507,399","₹507,400","₹507,401",
2012 Maruti Wagon R 1.0,"53,525 km1st OwnerPetrol",VXI Manual,"₹372,799","₹372,800","₹372,801",
2014 Maruti Ritz,"66,585 km2nd OwnerDiesel",ZDI Manual,"₹486,099","₹486,100","₹486,101",
2012 Maruti Wagon R 1.0,"35,022 km1st OwnerPetrol",VXI Manual,"₹369,899","₹369,900","₹369,901",
2019 Maruti Eeco,"27,150 km1st OwnerPetrol",5 STR WITH AC PLUSHTR Manual,"₹517,399","₹517,400","₹517,401",
2016 Maruti Wagon R 1.0,"96,083 km1st OwnerPetrol",VXI OPT Manual,"₹422,299","₹422,300","₹422,301",
2017 Maruti Alto 800,"37,801 km3rd OwnerPetrol",VXI Manual,"₹323,299","₹323,300","₹323,301",
2012 Maruti Alto K10,"46,264 km1st OwnerPetrol",VXI Manual,"₹319,399","₹319,400","₹319,401",
2018 Maruti Eeco,"14,651 km1st OwnerPetrol",5 STR WITH AC PLUSHTR Manual,"₹479,299","₹479,300","₹479,301",
2016 Maruti Wagon R 1.0,"27,858 km1st OwnerPetrol",VXI Manual,"₹426,099","₹426,100","₹426,101",
2015 Maruti Wagon R 1.0,"33,398 km1st OwnerPetrol",VXI Manual,"₹442,099","₹442,100","₹442,101",
2015 Maruti Wagon R 1.0,"29,297 km2nd OwnerPetrol",VXI Manual,"₹428,799","₹428,800","₹428,801",
2017 Maruti Alto 800,"38,554 km1st OwnerPetrol",VXI Manual,"₹377,499","₹377,500","₹377,501",
2017 Maruti Alto 800,"33,777 km1st OwnerPetrol",LXI Manual,"₹348,299","₹348,300","₹348,301",
2018 Maruti Alto K10,"24,316 km1st OwnerPetrol",VXI Manual,"₹412,899","₹412,900","₹412,901",
2016 Maruti Alto K10,"29,240 km1st OwnerPetrol",VXI (O) AMT Manual,"₹427,899","₹427,900","₹427,901",
2015 Maruti Alto K10,"10,825 km2nd OwnerPetrol",VXI AMT Manual,"₹393,399","₹393,400","₹393,401",
2016 Maruti Alto K10,"22,469 km1st OwnerPetrol",VXI AMT Manual,"₹412,599","₹412,600","₹412,601",
2018 Maruti Alto K10,"15,584 km1st OwnerPetrol",VXI (O) AMT Manual,"₹414,999","₹414,1000","₹414,1001",
2018 Hyundai i20 Active,"11,678 km1st OwnerPetrol",1.2 S Manual,"₹763,999","₹763,1000","₹763,1001",
2016 Maruti Baleno,"40,204 km1st OwnerPetrol",ZETA 1.2 K12 Manual,"₹679,199","₹679,200","₹679,201",
2013 Honda City,"37,520 km2nd OwnerPetrol",S MT PETROL Manual,"₹570,299","₹570,300","₹570,301",
2018 Maruti Alto K10,"48,435 km1st OwnerPetrol",VXI OPT Manual,"₹424,499","₹424,500","₹424,501",
2015 Tata Nano,"43,402 km1st OwnerPetrol",XT TWIST Manual,"₹198,199","₹198,200","₹198,201",
2012 Maruti Swift Dzire,"97,180 km1st OwnerDiesel",VDI BS IV Manual,"₹452,699","₹452,700","₹452,701",
2017 Hyundai Creta,"24,521 km1st OwnerPetrol",1.6 E + VTVT Manual,"₹841,899","₹841,900","₹841,901",
2014 Honda Mobilio,"46,305 km1st OwnerPetrol",1.5 V OPT. I VTEC Manual,"₹585,999","₹585,1000","₹585,1001",
2010 Hyundai i20,"89,343 km1st OwnerPetrol",MAGNA O 1.2 Manual,"₹319,299","₹319,300","₹319,301",
2014 Maruti Ertiga,"62,261 km1st OwnerDiesel",ZDI Manual,"₹719,599","₹719,600","₹719,601",
2013 Hyundai Verna,"81,916 km2nd OwnerDiesel",FLUIDIC 1.6 SX CRDI Manual,"₹556,399","₹556,400","₹556,401"," ₹30,000 OFF"
2018 Toyota YARIS,"26,981 km1st OwnerPetrol",V MT Manual,"₹820,199","₹820,200","₹820,201"," ₹5,000 OFF"
2017 Tata Tiago,"41,350 km1st OwnerPetrol",XZA 1.2 REVOTRON Automatic,"₹517,299","₹517,300","₹517,301"," ₹5,000 OFF"
2021 Tata Tiago,"6,217 km1st OwnerPetrol",XZ+ 1.2 Revotron Manual,"₹670,199","₹670,200","₹670,201",
2011 Toyota Etios Liva,"34,111 km1st OwnerPetrol",G Manual,"₹379,499","₹379,500","₹379,501",
2017 Volkswagen Polo,"35,971 km1st OwnerPetrol",HIGHLINE1.2L PETROL Manual,"₹655,599","₹655,600","₹655,601",
2009 Hyundai i10,"102,702 km2nd OwnerPetrol",SPORTZ 1.2 Manual,"₹245,099","₹245,100","₹245,101",
2017 Maruti IGNIS,"35,928 km1st OwnerPetrol",ZETA 1.2 K12 AMT Automatic,"₹603,599","₹603,600","₹603,601",
2017 Ford Ecosport,"55,093 km1st OwnerDiesel",1.5TITANIUM TDCI Manual,"₹743,199","₹743,200","₹743,201",
2009 Maruti Swift,"77,702 km1st OwnerPetrol",ZXI 1.3 Manual,"₹341,899","₹341,900","₹341,901",
2018 Ford Ecosport,"13,002 km1st OwnerPetrol",1.5 TITANIUM SIGNATURE TI VCT (SUNROOF) Manual,"₹1,067,999","₹1,067,1000","₹1,067,1001",
2018 Maruti Swift,"27,867 km1st OwnerPetrol",VXI Manual,"₹629,399","₹629,400","₹629,401",
2010 Hyundai Santro Xing,"74,255 km3rd OwnerPetrol + LPG",GLS LPG Manual,"₹250,899","₹250,900","₹250,901",
2016 Tata Nano,"19,648 km2nd OwnerPetrol",TWIST XTA Automatic,"₹283,699","₹283,700","₹283,701",
2013 Volkswagen Polo,"34,157 km1st OwnerPetrol",COMFORTLINE 1.2L PETROL Manual,"₹431,299","₹431,300","₹431,301",
2019 Maruti XL6,"10,108 km1st OwnerPetrol",ZETA AT SHVS Automatic,"₹1,084,999","₹1,084,1000","₹1,084,1001",
2013 Nissan Terrano,"141,578 km2nd OwnerDiesel",XL PLUS 85 PS DEISEL Manual,"₹595,199","₹595,200","₹595,201",
2016 Maruti Baleno,"32,950 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹656,299","₹656,300","₹656,301",
2016 Maruti Baleno,"65,255 km1st OwnerPetrol",ZETA 1.2 K12 Manual,"₹632,799","₹632,800","₹632,801",
2016 Maruti Baleno,"50,083 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹637,299","₹637,300","₹637,301",
2016 Maruti Baleno,"31,208 km1st OwnerPetrol",ZETA 1.2 K12 Manual,"₹688,999","₹688,1000","₹688,1001",
2016 Maruti Baleno,"33,724 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹636,599","₹636,600","₹636,601",
2014 Maruti Ertiga,"77,324 km1st OwnerDiesel",VDI ABS Manual,"₹672,699","₹672,700","₹672,701",
2015 Hyundai Elite i20,"63,278 km1st OwnerDiesel",ASTA 1.4 CRDI Manual,"₹672,899","₹672,900","₹672,901",
2018 Ford FREESTYLE,"66,606 km1st OwnerPetrol",TITANIUM 1.2 TI-VCT MT Manual,"₹650,099","₹650,100","₹650,101",
2016 Mahindra Scorpio,"47,680 km2nd OwnerDiesel",S6 PLUS Manual,"₹1,057,699","₹1,057,700","₹1,057,701",
2017 Maruti Ertiga,"29,935 km1st OwnerDiesel",ZDI PLUS SHVS Manual,"₹937,899","₹937,900","₹937,901",
2016 Renault Kwid,"44,291 km1st OwnerPetrol",RXT 1.0 EASY-R  AT Manual,"₹395,999","₹395,1000","₹395,1001",
2015 Hyundai Elite i20,"93,289 km2nd OwnerDiesel",ASTA 1.4 CRDI Manual,"₹602,699","₹602,700","₹602,701",
2016 Renault Kwid,"73,627 km2nd OwnerPetrol",RXT Opt Manual,"₹339,099","₹339,100","₹339,101",
2018 Ford FREESTYLE,"31,399 km1st OwnerPetrol",TITANIUM 1.2 TI-VCT MT Manual,"₹648,099","₹648,100","₹648,101",
2010 Maruti Swift Dzire,"41,578 km2nd OwnerPetrol",LXI 1.2 BS IV Manual,"₹366,099","₹366,100","₹366,101",
2014 Maruti Ertiga,"95,028 km3rd OwnerDiesel",ZDI Manual,"₹609,399","₹609,400","₹609,401",
2014 Honda Amaze,"43,525 km1st OwnerPetrol",1.2 SMT I VTEC Manual,"₹481,299","₹481,300","₹481,301",
2010 Hyundai i20,"53,548 km3rd OwnerPetrol",SPORTZ 1.2 O Manual,"₹323,999","₹323,1000","₹323,1001",
2016 Maruti S Cross,"146,782 km2nd OwnerDiesel",ZETA 1.3 Manual,"₹681,999","₹681,1000","₹681,1001",
2008 Hyundai Santro Xing,"44,465 km1st OwnerPetrol",GLS Manual,"₹234,499","₹234,500","₹234,501",
2018 Toyota YARIS,"36,132 km1st OwnerPetrol",V MT Manual,"₹871,299","₹871,300","₹871,301",
2013 Honda Amaze,"62,825 km1st OwnerPetrol",1.2 VXMT I VTEC Manual,"₹487,099","₹487,100","₹487,101",
2017 Tata Tiago,"14,733 km1st OwnerPetrol",XZ 1.2 REVOTRON Manual,"₹540,999","₹540,1000","₹540,1001",
2017 Maruti Baleno,"44,591 km1st OwnerPetrol",ALPHA 1.2 K12 Manual,"₹659,299","₹659,300","₹659,301",
2010 Maruti Ritz,"88,811 km2nd OwnerPetrol",VXI ABS Manual,"₹347,599","₹347,600","₹347,601",
2016 Volkswagen Polo,"35,519 km1st OwnerPetrol",COMFORTLINE 1.2L PETROL Manual,"₹598,499","₹598,500","₹598,501",
2017 Maruti Baleno,"26,109 km2nd OwnerPetrol",ALPHA 1.2 K12 Manual,"₹696,599","₹696,600","₹696,601",
2019 Hyundai Elite i20,"19,795 km1st OwnerPetrol",1.2 MAGNA PLUS VTVT Manual,"₹676,599","₹676,600","₹676,601",
2009 Toyota Innova,"144,054 km2nd OwnerDiesel",2.5 V 7STR Manual,"₹600,099","₹600,100","₹600,101",
2013 Volkswagen Polo,"45,757 km1st OwnerPetrol",GT TSI 1.2 PETROL AT Automatic,"₹650,199","₹650,200","₹650,201",
2016 Tata Tiago,"28,589 km2nd OwnerPetrol",XZ 1.2 REVOTRON Manual,"₹501,599","₹501,600","₹501,601",
2010 Maruti Ritz,"38,191 km1st OwnerPetrol",VXI BS IV Manual,"₹349,999","₹349,1000","₹349,1001",
2017 Hyundai Elite i20,"26,347 km1st OwnerPetrol",ASTA 1.2 DUAL TONE Manual,"₹745,899","₹745,900","₹745,901",
2018 Honda Amaze,"38,120 km1st OwnerDiesel",1.5 V I-D TECH Manual,"₹772,999","₹772,1000","₹772,1001",
2017 Honda WR-V,"57,837 km1st OwnerPetrol",1.2 i-VTEC VX MT Manual,"₹689,699","₹689,700","₹689,701",
2010 Honda City,"122,900 km1st OwnerPetrol",V MT PETROL Manual,"₹361,299","₹361,300","₹361,301",
2020 Toyota Glanza,"6,593 km1st OwnerPetrol",V CVT Automatic,"₹930,099","₹930,100","₹930,101",
2013 Ford Ecosport,"39,771 km2nd OwnerPetrol",1.5AMBIENTE TI VCT Manual,"₹643,599","₹643,600","₹643,601",
2019 MG HECTOR,"10,828 km1st OwnerDiesel",SHARP 2.0 DIESEL Manual,"₹1,808,099","₹1,808,100","₹1,808,101",
2017 Maruti IGNIS,"22,957 km1st OwnerPetrol",ZETA 1.2 K12 AMT Automatic,"₹641,599","₹641,600","₹641,601",
2018 Maruti Dzire,"27,281 km1st OwnerPetrol",VXI Manual,"₹653,899","₹653,900","₹653,901",
2013 Honda City,"90,128 km1st OwnerPetrol",S MT PETROL Manual,"₹539,999","₹539,1000","₹539,1001",
2018 Ford Ecosport,"26,372 km1st OwnerPetrol",1.5 TITANIUM TI VCT AT Automatic,"₹1,008,399","₹1,008,400","₹1,008,401",
2019 Maruti Baleno,"7,010 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹714,299","₹714,300","₹714,301",
2019 KIA SELTOS,"25,322 km1st OwnerDiesel",HTX+ MT 1.5 DIESEL Manual,"₹1,447,999","₹1,447,1000","₹1,447,1001",
2019 Maruti Baleno,"54,144 km1st OwnerPetrol",DELTA 1.2 K12 Manual,"₹662,299","₹662,300","₹662,301",
2014 Hyundai Grand i10,"21,970 km1st OwnerPetrol",ASTA 1.2 AT VTVT Automatic,"₹519,199","₹519,200","₹519,201",
2017 Ford Figo Aspire,"22,645 km1st OwnerPetrol",1.2 TITANIUM PETROL Manual,"₹600,599","₹600,600","₹600,601",
2013 Hyundai Grand i10,"40,662 km1st OwnerPetrol",SPORTS 1.2 VTVT Manual,"₹439,999","₹439,1000","₹439,1001",
2020 Hyundai VENUE,"11,499 km1st OwnerPetrol",S MT 1.2 KAPPA Manual,"₹855,099","₹855,100","₹855,101",
2014 Honda City,"86,324 km1st OwnerDiesel",SV MT DIESEL Manual,"₹602,999","₹602,1000","₹602,1001",
2016 Ford Ecosport,"31,870 km1st OwnerDiesel",1.5 TREND+ TDCI Manual,"₹746,199","₹746,200","₹746,201",
2018 Maruti IGNIS,"10,344 km1st OwnerPetrol",ALPHA 1.2 K12 AMT Automatic,"₹733,199","₹733,200","₹733,201",
2015 Maruti Celerio,"27,369 km2nd OwnerPetrol",VXI AMT Automatic,"₹435,999","₹435,1000","₹435,1001",
2018 Ford Ecosport,"22,212 km1st OwnerPetrol",1.5 TITANIUM TI VCT Manual,"₹839,099","₹839,100","₹839,101",
2017 Maruti Celerio,"163,696 km1st OwnerPetrol",VXI Manual,"₹375,299","₹375,300","₹375,301",
2018 Hyundai NEW SANTRO,"8,066 km1st OwnerPetrol",ASTA 1.1 MT Manual,"₹621,799","₹621,800","₹621,801",
